encode,Class
"[111, 98, 106, 91, 112, 114, 111, 112, 101, 114, 116, 121, 93, 32, 105, 110, 115, 116, 97, 110, 99, 101, 111, 102, 32, 70, 105, 108, 101, 41, 41, 32, 123, 10, 32, 32, 32, 32, 32, 32, 32, 32, 10, 32, 32, 32, 32, 32, 32, 32, 32, 111, 98, 106, 101, 99, 116, 84, 111, 70, 111, 114, 109, 68, 97, 116, 97, 40, 111, 98, 106, 91, 112, 114, 111, 112, 101, 114, 116, 121, 93, 44, 32, 102, 100, 44, 32, 112, 114, 111, 112, 101, 114, 116, 121, 41, 59, 10, 32, 32, 32, 32, 32, 32, 32, 32, 10, 32, 32, 32, 32, 32, 32, 125, 32, 101, 108, 115, 101, 32, 123, 10, 32, 32, 32, 32, 32, 32, 32, 32, 10, 32, 32, 32, 32, 32, 32, 32, 32, 47, 47, 32, 105, 102, 32, 105, 116, 39, 115, 32, 97, 32, 115, 116, 114, 105, 110, 103, 32, 111, 114, 32, 97, 32, 70, 105, 108, 101, 32, 111, 98, 106, 101, 99, 116, 10, 32, 32, 32, 32, 32, 32, 32, 32, 102, 100, 46, 97, 112, 112, 101, 110, 100, 40, 102, 111, 114, 109, 75, 101, 121, 44, 32, 111, 98, 106, 91, 112, 114, 111, 112, 101, 114, 116, 121, 93, 41, 59, 10, 32, 32, 32, 32, 32, 32, 125, 10, 32, 32, 32, 32, 32, 32, 10, 32, 32, 32, 32, 125, 10, 32, 32, 125, 10, 32, 32, 10, 32, 32, 114, 101, 116, 117, 114, 110, 32, 102, 100, 59, 10, 32, 32, 32, 32, 10, 125, 59, 10, 32, 32, 10, 47, 47, 32, 117, 115, 97, 103, 101, 32, 101, 120, 97, 109, 112, 108, 101, 10, 118, 97, 114, 32, 122, 32, 61, 32, 111, 98, 106, 101, 99, 116, 84, 111, 70, 111, 114, 109, 68, 97, 116, 97, 40, 123, 10, 32, 32, 32, 32, 111, 98, 106, 58, 32, 123, 10, 32, 32, 32, 32, 32, 32, 112, 114, 111, 112, 58, 32, 39, 112, 114, 111, 112, 101, 114, 116, 121, 32, 118, 97, 108, 117, 101, 39, 10, 32, 32, 32, 32, 125, 44, 10, 32, 32, 32, 32, 97, 114, 114, 58, 32, 91, 10, 32, 32, 32, 32, 32, 32, 39, 111, 110, 101, 39, 44, 10, 32, 32, 32, 32, 32, 32, 39, 116, 119, 111, 39, 44, 10, 32, 32, 32, 32, 32, 32, 39, 116, 104, 114, 101, 101, 39, 44, 10, 32, 32, 32, 32, 32, 32, 110, 101, 119, 32, 70, 105, 108, 101, 40, 91, 39, 39, 93, 44, 32, 39, 39, 41, 10, 32, 32, 32, 32, 93, 44, 10, 32, 32, 32, 32, 102, 105, 108, 101, 58, 32, 110, 101, 119, 32, 70, 105, 108, 101, 40, 91, 39, 39, 93, 44, 32, 39, 39, 41, 10, 125, 41, 59, 10, 10, 118, 97, 114, 32, 120, 104, 114, 32, 61, 32, 110, 101, 119, 32, 88, 77, 76, 72, 116, 116]",0
"[112, 82, 101, 113, 117, 101, 115, 116, 59, 10, 120, 104, 114, 46, 111, 112, 101, 110, 40, 39, 80, 79, 83, 84, 39, 44, 32, 39, 47, 39, 44, 32, 116, 114, 117, 101, 41, 59, 10, 120, 104, 114, 46, 115, 101, 110, 100, 40, 122, 41, 59, 10, 32, 32, 10, 32, 32, 10, 47, 47, 32, 117, 115, 97, 103, 101, 32, 102, 111, 114, 32, 65, 110, 103, 117, 108, 97, 114, 46, 106, 115, 10, 10, 47, 47, 32, 119, 114, 97, 112, 32, 111, 98, 106, 101, 99, 116, 32, 116, 111, 32, 102, 111, 114, 109, 100, 97, 116, 97, 32, 109, 101, 116, 104, 111, 100, 44, 10, 47, 47, 32, 116, 111, 32, 117, 115, 101, 32, 105, 116, 32, 97, 115, 32, 97, 32, 116, 114, 97, 110, 115, 102, 111, 114, 109, 32, 119, 105, 116, 104, 32, 97, 110, 103, 117, 108, 97, 114, 39, 115, 32, 104, 116, 116, 112, 46, 10, 118, 97, 114, 32, 102, 111, 114, 109, 68, 97, 116, 97, 84, 114, 97, 110, 115, 102, 111, 114, 109, 32, 61, 32, 102, 117, 110, 99, 116, 105, 111, 110, 40, 100, 97, 116, 97, 44, 32, 104, 101, 97, 100, 101, 114, 115, 71, 101, 116, 116, 101, 114, 41, 32, 123, 10, 32, 32, 32, 32, 10, 32, 32, 47, 47, 32, 119, 101, 32, 110, 101, 101, 100, 32, 116, 111, 32, 115, 101, 116, 32, 67, 111, 110, 116, 101, 110, 116, 45, 84, 121, 112, 101, 32, 116, 111, 32, 117, 110, 100, 101, 102, 105, 110, 101, 100, 44, 10, 32, 32, 47, 47, 32, 116, 111, 32, 109, 97, 107, 101, 32, 116, 104, 101, 32, 98, 114, 111, 119, 115, 101, 114, 32, 115, 101, 116, 32, 105, 116, 32, 116, 111, 32, 109, 117, 108, 116, 105, 112, 97, 114, 116, 47, 102, 111, 114, 109, 45, 100, 97, 116, 97, 32, 10, 32, 32, 47, 47, 32, 97, 110, 100, 32, 102, 105, 108, 108, 32, 105, 110, 32, 116, 104, 101, 32, 99, 111, 114, 114, 101, 99, 116, 32, 42, 98, 111, 117, 110, 100, 97, 114, 121, 42, 46, 10, 32, 32, 47, 47, 32, 115, 101, 116, 116, 105, 110, 103, 32, 67, 111, 110, 116, 101, 110, 116, 45, 84, 121, 112, 101, 32, 116, 111, 32, 109, 117, 108, 116, 105, 112, 97, 114, 116, 47, 102, 111, 114, 109, 45, 100, 97, 116, 97, 32, 109, 97, 110, 117, 97, 108, 108, 121, 32, 10, 32, 32, 47, 47, 32, 119, 105, 108, 108, 32, 102, 97, 105, 108, 32, 116, 111, 32, 102, 105, 108, 108, 32, 105, 110, 32, 116, 104, 101, 32, 98, 111, 117, 110, 100, 97, 114, 121, 32, 112, 97, 114, 97, 109, 101, 116, 101, 114, 32, 111, 102, 32, 116, 104, 101, 32, 114, 101, 113, 117, 101, 115, 116, 46, 10, 32, 32, 104, 101]",0
"[97, 100, 101, 114, 115, 71, 101, 116, 116, 101, 114, 40, 41, 91, 39, 67, 111, 110, 116, 101, 110, 116, 45, 84, 121, 112, 101, 39, 93, 32, 61, 32, 117, 110, 100, 101, 102, 105, 110, 101, 100, 59, 10, 32, 32, 32, 32, 10, 32, 32, 114, 101, 116, 117, 114, 110, 32, 111, 98, 106, 101, 99, 116, 84, 111, 70, 111, 114, 109, 68, 97, 116, 97, 40, 100, 97, 116, 97, 41, 59, 10, 10, 125, 59, 10, 32, 32, 10, 32, 36, 104, 116, 116, 112, 40, 123, 10, 32, 32, 109, 101, 116, 104, 111, 100, 58, 32, 39, 80, 79, 83, 84, 39, 44, 10, 32, 32, 117, 114, 108, 58, 32, 39, 47, 39, 44, 10, 32, 32, 116, 114, 97, 110, 115, 102, 111, 114, 109, 82, 101, 113, 117, 101, 115, 116, 58, 32, 102, 111, 114, 109, 68, 97, 116, 97, 84, 114, 97, 110, 115, 102, 111, 114, 109, 44, 10, 32, 32, 100, 97, 116, 97, 58, 32, 123, 32, 121, 111, 117, 114, 95, 111, 98, 106, 101, 99, 116, 58, 32, 123, 125, 32, 125, 10, 125, 41, 10, 46, 115, 117, 99, 99, 101, 115, 115, 40, 102, 117, 110, 99, 116, 105, 111, 110, 40, 114, 101, 115, 41, 32, 123, 125, 41, 59, 10]",0
"[47, 42, 10, 78, 111, 32, 106, 81, 117, 101, 114, 121, 32, 110, 101, 99, 101, 115, 115, 97, 114, 121, 46, 10, 84, 104, 97, 110, 107, 115, 32, 116, 111, 32, 68, 97, 110, 39, 115, 32, 83, 116, 97, 99, 107, 79, 118, 101, 114, 102, 108, 111, 119, 32, 97, 110, 115, 119, 101, 114, 32, 102, 111, 114, 32, 116, 104, 105, 115, 58, 10, 104, 116, 116, 112, 58, 47, 47, 115, 116, 97, 99, 107, 111, 118, 101, 114, 102, 108, 111, 119, 46, 99, 111, 109, 47, 113, 117, 101, 115, 116, 105, 111, 110, 115, 47, 49, 50, 51, 57, 57, 57, 47, 104, 111, 119, 45, 116, 111, 45, 116, 101, 108, 108, 45, 105, 102, 45, 97, 45, 100, 111, 109, 45, 101, 108, 101, 109, 101, 110, 116, 45, 105, 115, 45, 118, 105, 115, 105, 98, 108, 101, 45, 105, 110, 45, 116, 104, 101, 45, 99, 117, 114, 114, 101, 110, 116, 45, 118, 105, 101, 119, 112, 111, 114, 116, 10, 42, 47, 10, 10, 102, 117, 110, 99, 116, 105, 111, 110, 32, 105, 115, 69, 108, 101, 109, 101, 110, 116, 73, 110, 86, 105, 101, 119, 112, 111, 114, 116, 40, 101, 108, 41, 32, 123, 10, 32, 32, 118, 97, 114, 32, 114, 101, 99, 116, 32, 61, 32, 101, 108, 46, 103, 101, 116, 66, 111, 117, 110, 100, 105, 110, 103, 67, 108, 105, 101, 110, 116, 82, 101, 99, 116, 40, 41, 59, 10, 32, 32, 114, 101, 116, 117, 114, 110, 32, 40, 10, 32, 32, 32, 32, 114, 101, 99, 116, 46, 116, 111, 112, 32, 62, 61, 32, 48, 32, 38, 38, 10, 32, 32, 32, 32, 114, 101, 99, 116, 46, 108, 101, 102, 116, 32, 62, 61, 32, 48, 32, 38, 38, 10, 32, 32, 32, 32, 114, 101, 99, 116, 46, 98, 111, 116, 116, 111, 109, 32, 60, 61, 32, 40, 119, 105, 110, 100, 111, 119, 46, 105, 110, 110, 101, 114, 72, 101, 105, 103, 104, 116, 32, 124, 124, 32, 100, 111, 99, 117, 109, 101, 110, 116, 46, 32, 100, 111, 99, 117, 109, 101, 110, 116, 69, 108, 101, 109, 101, 110, 116, 46, 99, 108, 105, 101, 110, 116, 72, 101, 105, 103, 104, 116, 41, 32, 38, 38, 10, 32, 32, 32, 32, 114, 101, 99, 116, 46, 114, 105, 103, 104, 116, 32, 60, 61, 32, 40, 119, 105, 110, 100, 111, 119, 46, 105, 110, 110, 101, 114, 87, 105, 100, 116, 104, 32, 124, 124, 32, 100, 111, 99, 117, 109, 101, 110, 116, 46, 32, 100, 111, 99, 117, 109, 101, 110, 116, 69, 108, 101, 109, 101, 110, 116, 46, 99, 108, 105, 101, 110, 116, 87, 105, 100, 116, 104, 41, 10, 32, 32, 41, 59, 10, 125]",0
"[118, 97, 114, 32, 65, 87, 83, 32, 61, 32, 114, 101, 113, 117, 105, 114, 101, 40, 39, 97, 119, 115, 45, 115, 100, 107, 39, 41, 59, 10, 10, 65, 87, 83, 46, 99, 111, 110, 102, 105, 103, 46, 117, 112, 100, 97, 116, 101, 40, 123, 10, 32, 32, 97, 99, 99, 101, 115, 115, 75, 101, 121, 73, 100, 58, 32, 39, 123, 65, 87, 83, 95, 75, 69, 89, 125, 39, 44, 10, 32, 32, 115, 101, 99, 114, 101, 116, 65, 99, 99, 101, 115, 115, 75, 101, 121, 58, 32, 39, 123, 65, 87, 83, 95, 83, 69, 67, 82, 69, 84, 125, 39, 44, 10, 32, 32, 114, 101, 103, 105, 111, 110, 58, 32, 39, 123, 83, 78, 83, 95, 82, 69, 71, 73, 79, 78, 125, 39, 10, 125, 41, 59, 10, 10, 118, 97, 114, 32, 115, 110, 115, 32, 61, 32, 110, 101, 119, 32, 65, 87, 83, 46, 83, 78, 83, 40, 41, 59, 10, 10, 115, 110, 115, 46, 99, 114, 101, 97, 116, 101, 80, 108, 97, 116, 102, 111, 114, 109, 69, 110, 100, 112, 111, 105, 110, 116, 40, 123, 10, 32, 32, 80, 108, 97, 116, 102, 111, 114, 109, 65, 112, 112, 108, 105, 99, 97, 116, 105, 111, 110, 65, 114, 110, 58, 32, 39, 123, 65, 80, 80, 76, 73, 67, 65, 84, 73, 79, 78, 95, 65, 82, 78, 125, 39, 44, 10, 32, 32, 84, 111, 107, 101, 110, 58, 32, 39, 123, 68, 69, 86, 73, 67, 69, 95, 84, 79, 75, 69, 78, 125, 39, 10, 125, 44, 32, 102, 117, 110, 99, 116, 105, 111, 110, 40, 101, 114, 114, 44, 32, 100, 97, 116, 97, 41, 32, 123, 10, 32, 32, 105, 102, 32, 40, 101, 114, 114, 41, 32, 123, 10, 32, 32, 32, 32, 99, 111, 110, 115, 111, 108, 101, 46, 108, 111, 103, 40, 101, 114, 114, 46, 115, 116, 97, 99, 107, 41, 59, 10, 32, 32, 32, 32, 114, 101, 116, 117, 114, 110, 59, 10, 32, 32, 125, 10, 10, 32, 32, 118, 97, 114, 32, 101, 110, 100, 112, 111, 105, 110, 116, 65, 114, 110, 32, 61, 32, 100, 97, 116, 97, 46, 69, 110, 100, 112, 111, 105, 110, 116, 65, 114, 110, 59, 10, 10, 32, 32, 118, 97, 114, 32, 112, 97, 121, 108, 111, 97, 100, 32, 61, 32, 123, 10, 32, 32, 32, 32, 100, 101, 102, 97, 117, 108, 116, 58, 32, 39, 72, 101, 108, 108, 111, 32, 87, 111, 114, 108, 100, 39, 44, 10, 32, 32, 32, 32, 65, 80, 78, 83, 58, 32, 123, 10, 32, 32, 32, 32, 32, 32, 97, 112, 115, 58, 32, 123, 10, 32, 32, 32, 32, 32, 32, 32, 32, 97, 108, 101, 114, 116, 58, 32, 39, 72, 101, 108, 108, 111, 32, 87, 111, 114, 108, 100, 39, 44, 10, 32, 32, 32, 32, 32]",0
"[32, 32, 32, 115, 111, 117, 110, 100, 58, 32, 39, 100, 101, 102, 97, 117, 108, 116, 39, 44, 10, 32, 32, 32, 32, 32, 32, 32, 32, 98, 97, 100, 103, 101, 58, 32, 49, 10, 32, 32, 32, 32, 32, 32, 125, 10, 32, 32, 32, 32, 125, 10, 32, 32, 125, 59, 10, 10, 32, 32, 47, 47, 32, 102, 105, 114, 115, 116, 32, 104, 97, 118, 101, 32, 116, 111, 32, 115, 116, 114, 105, 110, 103, 105, 102, 121, 32, 116, 104, 101, 32, 105, 110, 110, 101, 114, 32, 65, 80, 78, 83, 32, 111, 98, 106, 101, 99, 116, 46, 46, 46, 10, 32, 32, 112, 97, 121, 108, 111, 97, 100, 46, 65, 80, 78, 83, 32, 61, 32, 74, 83, 79, 78, 46, 115, 116, 114, 105, 110, 103, 105, 102, 121, 40, 112, 97, 121, 108, 111, 97, 100, 46, 65, 80, 78, 83, 41, 59, 10, 32, 32, 47, 47, 32, 116, 104, 101, 110, 32, 104, 97, 118, 101, 32, 116, 111, 32, 115, 116, 114, 105, 110, 103, 105, 102, 121, 32, 116, 104, 101, 32, 101, 110, 116, 105, 114, 101, 32, 109, 101, 115, 115, 97, 103, 101, 32, 112, 97, 121, 108, 111, 97, 100, 10, 32, 32, 112, 97, 121, 108, 111, 97, 100, 32, 61, 32, 74, 83, 79, 78, 46, 115, 116, 114, 105, 110, 103, 105, 102, 121, 40, 112, 97, 121, 108, 111, 97, 100, 41, 59, 10, 10, 32, 32, 99, 111, 110, 115, 111, 108, 101, 46, 108, 111, 103, 40, 39, 115, 101, 110, 100, 105, 110, 103, 32, 112, 117, 115, 104, 39, 41, 59, 10, 32, 32, 115, 110, 115, 46, 112, 117, 98, 108, 105, 115, 104, 40, 123, 10, 32, 32, 32, 32, 77, 101, 115, 115, 97, 103, 101, 58, 32, 112, 97, 121, 108, 111, 97, 100, 44, 10, 32, 32, 32, 32, 77, 101, 115, 115, 97, 103, 101, 83, 116, 114, 117, 99, 116, 117, 114, 101, 58, 32, 39, 106, 115, 111, 110, 39, 44, 10, 32, 32, 32, 32, 84, 97, 114, 103, 101, 116, 65, 114, 110, 58, 32, 101, 110, 100, 112, 111, 105, 110, 116, 65, 114, 110, 10, 32, 32, 125, 44, 32, 102, 117, 110, 99, 116, 105, 111, 110, 40, 101, 114, 114, 44, 32, 100, 97, 116, 97, 41, 32, 123, 10, 32, 32, 32, 32, 105, 102, 32, 40, 101, 114, 114, 41, 32, 123, 10, 32, 32, 32, 32, 32, 32, 99, 111, 110, 115, 111, 108, 101, 46, 108, 111, 103, 40, 101, 114, 114, 46, 115, 116, 97, 99, 107, 41, 59, 10, 32, 32, 32, 32, 32, 32, 114, 101, 116, 117, 114, 110, 59, 10, 32, 32, 32, 32, 125, 10, 10, 32, 32, 32, 32, 99, 111, 110, 115, 111, 108, 101, 46, 108, 111, 103, 40, 39, 112, 117, 115, 104, 32, 115, 101, 110, 116, 39, 41, 59]",0
"[10, 32, 32, 32, 32, 99, 111, 110, 115, 111, 108, 101, 46, 108, 111, 103, 40, 100, 97, 116, 97, 41, 59, 10, 32, 32, 125, 41, 59, 10, 125, 41, 59, 10]",0
"[47, 42, 10, 78, 111, 32, 106, 81, 117, 101, 114, 121, 32, 110, 101, 99, 101, 115, 115, 97, 114, 121, 46, 10, 84, 104, 97, 110, 107, 115, 32, 116, 111, 32, 68, 97, 110, 39, 115, 32, 83, 116, 97, 99, 107, 79, 118, 101, 114, 102, 108, 111, 119, 32, 97, 110, 115, 119, 101, 114, 32, 102, 111, 114, 32, 116, 104, 105, 115, 58, 10, 104, 116, 116, 112, 58, 47, 47, 115, 116, 97, 99, 107, 111, 118, 101, 114, 102, 108, 111, 119, 46, 99, 111, 109, 47, 113, 117, 101, 115, 116, 105, 111, 110, 115, 47, 49, 50, 51, 57, 57, 57, 47, 104, 111, 119, 45, 116, 111, 45, 116, 101, 108, 108, 45, 105, 102, 45, 97, 45, 100, 111, 109, 45, 101, 108, 101, 109, 101, 110, 116, 45, 105, 115, 45, 118, 105, 115, 105, 98, 108, 101, 45, 105, 110, 45, 116, 104, 101, 45, 99, 117, 114, 114, 101, 110, 116, 45, 118, 105, 101, 119, 112, 111, 114, 116, 10, 42, 47, 10, 10, 102, 117, 110, 99, 116, 105, 111, 110, 32, 105, 115, 69, 108, 101, 109, 101, 110, 116, 73, 110, 86, 105, 101, 119, 112, 111, 114, 116, 40, 101, 108, 41, 32, 123, 10, 32, 32, 118, 97, 114, 32, 114, 101, 99, 116, 32, 61, 32, 101, 108, 46, 103, 101, 116, 66, 111, 117, 110, 100, 105, 110, 103, 67, 108, 105, 101, 110, 116, 82, 101, 99, 116, 40, 41, 59, 10, 32, 32, 114, 101, 116, 117, 114, 110, 32, 40, 10, 32, 32, 32, 32, 114, 101, 99, 116, 46, 116, 111, 112, 32, 62, 61, 32, 48, 32, 38, 38, 10, 32, 32, 32, 32, 114, 101, 99, 116, 46, 108, 101, 102, 116, 32, 62, 61, 32, 48, 32, 38, 38, 10, 32, 32, 32, 32, 114, 101, 99, 116, 46, 98, 111, 116, 116, 111, 109, 32, 60, 61, 32, 40, 119, 105, 110, 100, 111, 119, 46, 105, 110, 110, 101, 114, 72, 101, 105, 103, 104, 116, 32, 124, 124, 32, 100, 111, 99, 117, 109, 101, 110, 116, 46, 32, 100, 111, 99, 117, 109, 101, 110, 116, 69, 108, 101, 109, 101, 110, 116, 46, 99, 108, 105, 101, 110, 116, 72, 101, 105, 103, 104, 116, 41, 32, 38, 38, 10, 32, 32, 32, 32, 114, 101, 99, 116, 46, 114, 105, 103, 104, 116, 32, 60, 61, 32, 40, 119, 105, 110, 100, 111, 119, 46, 105, 110, 110, 101, 114, 87, 105, 100, 116, 104, 32, 124, 124, 32, 100, 111, 99, 117, 109, 101, 110, 116, 46, 32, 100, 111, 99, 117, 109, 101, 110, 116, 69, 108, 101, 109, 101, 110, 116, 46, 99, 108, 105, 101, 110, 116, 87, 105, 100, 116, 104, 41, 10, 32, 32, 41, 59, 10, 125]",0
"[118, 97, 114, 32, 65, 87, 83, 32, 61, 32, 114, 101, 113, 117, 105, 114, 101, 40, 39, 97, 119, 115, 45, 115, 100, 107, 39, 41, 59, 10, 10, 65, 87, 83, 46, 99, 111, 110, 102, 105, 103, 46, 117, 112, 100, 97, 116, 101, 40, 123, 10, 32, 32, 97, 99, 99, 101, 115, 115, 75, 101, 121, 73, 100, 58, 32, 39, 123, 65, 87, 83, 95, 75, 69, 89, 125, 39, 44, 10, 32, 32, 115, 101, 99, 114, 101, 116, 65, 99, 99, 101, 115, 115, 75, 101, 121, 58, 32, 39, 123, 65, 87, 83, 95, 83, 69, 67, 82, 69, 84, 125, 39, 44, 10, 32, 32, 114, 101, 103, 105, 111, 110, 58, 32, 39, 123, 83, 78, 83, 95, 82, 69, 71, 73, 79, 78, 125, 39, 10, 125, 41, 59, 10, 10, 118, 97, 114, 32, 115, 110, 115, 32, 61, 32, 110, 101, 119, 32, 65, 87, 83, 46, 83, 78, 83, 40, 41, 59, 10, 10, 115, 110, 115, 46, 99, 114, 101, 97, 116, 101, 80, 108, 97, 116, 102, 111, 114, 109, 69, 110, 100, 112, 111, 105, 110, 116, 40, 123, 10, 32, 32, 80, 108, 97, 116, 102, 111, 114, 109, 65, 112, 112, 108, 105, 99, 97, 116, 105, 111, 110, 65, 114, 110, 58, 32, 39, 123, 65, 80, 80, 76, 73, 67, 65, 84, 73, 79, 78, 95, 65, 82, 78, 125, 39, 44, 10, 32, 32, 84, 111, 107, 101, 110, 58, 32, 39, 123, 68, 69, 86, 73, 67, 69, 95, 84, 79, 75, 69, 78, 125, 39, 10, 125, 44, 32, 102, 117, 110, 99, 116, 105, 111, 110, 40, 101, 114, 114, 44, 32, 100, 97, 116, 97, 41, 32, 123, 10, 32, 32, 105, 102, 32, 40, 101, 114, 114, 41, 32, 123, 10, 32, 32, 32, 32, 99, 111, 110, 115, 111, 108, 101, 46, 108, 111, 103, 40, 101, 114, 114, 46, 115, 116, 97, 99, 107, 41, 59, 10, 32, 32, 32, 32, 114, 101, 116, 117, 114, 110, 59, 10, 32, 32, 125, 10, 10, 32, 32, 118, 97, 114, 32, 101, 110, 100, 112, 111, 105, 110, 116, 65, 114, 110, 32, 61, 32, 100, 97, 116, 97, 46, 69, 110, 100, 112, 111, 105, 110, 116, 65, 114, 110, 59, 10, 10, 32, 32, 118, 97, 114, 32, 112, 97, 121, 108, 111, 97, 100, 32, 61, 32, 123, 10, 32, 32, 32, 32, 100, 101, 102, 97, 117, 108, 116, 58, 32, 39, 72, 101, 108, 108, 111, 32, 87, 111, 114, 108, 100, 39, 44, 10, 32, 32, 32, 32, 65, 80, 78, 83, 58, 32, 123, 10, 32, 32, 32, 32, 32, 32, 97, 112, 115, 58, 32, 123, 10, 32, 32, 32, 32, 32, 32, 32, 32, 97, 108, 101, 114, 116, 58, 32, 39, 72, 101, 108, 108, 111, 32, 87, 111, 114, 108, 100, 39, 44, 10, 32, 32, 32, 32, 32]",0
"[32, 32, 32, 115, 111, 117, 110, 100, 58, 32, 39, 100, 101, 102, 97, 117, 108, 116, 39, 44, 10, 32, 32, 32, 32, 32, 32, 32, 32, 98, 97, 100, 103, 101, 58, 32, 49, 10, 32, 32, 32, 32, 32, 32, 125, 10, 32, 32, 32, 32, 125, 10, 32, 32, 125, 59, 10, 10, 32, 32, 47, 47, 32, 102, 105, 114, 115, 116, 32, 104, 97, 118, 101, 32, 116, 111, 32, 115, 116, 114, 105, 110, 103, 105, 102, 121, 32, 116, 104, 101, 32, 105, 110, 110, 101, 114, 32, 65, 80, 78, 83, 32, 111, 98, 106, 101, 99, 116, 46, 46, 46, 10, 32, 32, 112, 97, 121, 108, 111, 97, 100, 46, 65, 80, 78, 83, 32, 61, 32, 74, 83, 79, 78, 46, 115, 116, 114, 105, 110, 103, 105, 102, 121, 40, 112, 97, 121, 108, 111, 97, 100, 46, 65, 80, 78, 83, 41, 59, 10, 32, 32, 47, 47, 32, 116, 104, 101, 110, 32, 104, 97, 118, 101, 32, 116, 111, 32, 115, 116, 114, 105, 110, 103, 105, 102, 121, 32, 116, 104, 101, 32, 101, 110, 116, 105, 114, 101, 32, 109, 101, 115, 115, 97, 103, 101, 32, 112, 97, 121, 108, 111, 97, 100, 10, 32, 32, 112, 97, 121, 108, 111, 97, 100, 32, 61, 32, 74, 83, 79, 78, 46, 115, 116, 114, 105, 110, 103, 105, 102, 121, 40, 112, 97, 121, 108, 111, 97, 100, 41, 59, 10, 10, 32, 32, 99, 111, 110, 115, 111, 108, 101, 46, 108, 111, 103, 40, 39, 115, 101, 110, 100, 105, 110, 103, 32, 112, 117, 115, 104, 39, 41, 59, 10, 32, 32, 115, 110, 115, 46, 112, 117, 98, 108, 105, 115, 104, 40, 123, 10, 32, 32, 32, 32, 77, 101, 115, 115, 97, 103, 101, 58, 32, 112, 97, 121, 108, 111, 97, 100, 44, 10, 32, 32, 32, 32, 77, 101, 115, 115, 97, 103, 101, 83, 116, 114, 117, 99, 116, 117, 114, 101, 58, 32, 39, 106, 115, 111, 110, 39, 44, 10, 32, 32, 32, 32, 84, 97, 114, 103, 101, 116, 65, 114, 110, 58, 32, 101, 110, 100, 112, 111, 105, 110, 116, 65, 114, 110, 10, 32, 32, 125, 44, 32, 102, 117, 110, 99, 116, 105, 111, 110, 40, 101, 114, 114, 44, 32, 100, 97, 116, 97, 41, 32, 123, 10, 32, 32, 32, 32, 105, 102, 32, 40, 101, 114, 114, 41, 32, 123, 10, 32, 32, 32, 32, 32, 32, 99, 111, 110, 115, 111, 108, 101, 46, 108, 111, 103, 40, 101, 114, 114, 46, 115, 116, 97, 99, 107, 41, 59, 10, 32, 32, 32, 32, 32, 32, 114, 101, 116, 117, 114, 110, 59, 10, 32, 32, 32, 32, 125, 10, 10, 32, 32, 32, 32, 99, 111, 110, 115, 111, 108, 101, 46, 108, 111, 103, 40, 39, 112, 117, 115, 104, 32, 115, 101, 110, 116, 39, 41, 59]",0
"[10, 32, 32, 32, 32, 99, 111, 110, 115, 111, 108, 101, 46, 108, 111, 103, 40, 100, 97, 116, 97, 41, 59, 10, 32, 32, 125, 41, 59, 10, 125, 41, 59, 10]",0
